task_type,method,prompt,model_claimed,precheck,task_id,task_name,scene,initial_room,object,operation,destination,goal_count,required_state_changes,outcome,success,reference_length,executed_length,length_difference,length_ratio,repeated_action_occurrences,zero_reference,actions
state_change_task,baseline/gpt-4o,baseline,gpt-4o,,test_task141,Turn off all lightswitches,3,livingroom,lightswitches,off,,5,3,Reaching Maximum Attempts,0,6,20,14,3.3333333333333335,18,False,"[""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)""]"
state_change_task,baseline/gpt-4o,baseline,gpt-4o,,test_task142,Turn off all lightswitches,3,bedroom,lightswitches,off,,5,2,Reaching Maximum Attempts,0,4,20,16,5.0,18,False,"[""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)""]"
state_change_task,baseline/gpt-4o,baseline,gpt-4o,,test_task143,Turn off all lightswitches,3,bathroom,lightswitches,off,,5,2,Reaching Maximum Attempts,0,4,20,16,5.0,18,False,"[""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)""]"
state_change_task,baseline/gpt-4o,baseline,gpt-4o,,test_task144,Turn off all lightswitches,3,kitchen,lightswitches,off,,5,1,Reaching Maximum Attempts,0,2,20,18,10.0,18,False,"[""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)""]"
state_change_task,baseline/gpt-4o,baseline,gpt-4o,,test_task145,Turn off all lightswitches,3,livingroom,lightswitches,off,,5,3,Reaching Maximum Attempts,0,6,20,14,3.3333333333333335,18,False,"[""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)""]"
state_change_task,baseline/gpt-4o,baseline,gpt-4o,,test_task146,Turn off all lightswitches,3,bathroom,lightswitches,off,,5,2,Reaching Maximum Attempts,0,4,20,16,5.0,18,False,"[""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)""]"
state_change_task,baseline/gpt-4o,baseline,gpt-4o,,test_task147,Turn off all lightswitches,3,kitchen,lightswitches,off,,5,2,Reaching Maximum Attempts,0,4,20,16,5.0,18,False,"[""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)""]"
state_change_task,baseline/gpt-4o,baseline,gpt-4o,,test_task148,Turn off all lightswitches,3,bedroom,lightswitches,off,,5,1,Reaching Maximum Attempts,0,2,20,18,10.0,18,False,"[""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)""]"
state_change_task,baseline/gpt-4o,baseline,gpt-4o,,test_task149,Turn off all lightswitches,3,bedroom,lightswitches,off,,5,2,Reaching Maximum Attempts,0,4,20,16,5.0,18,False,"[""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)""]"
state_change_task,baseline/gpt-4o,baseline,gpt-4o,,test_task150,Turn off all lightswitches,3,kitchen,lightswitches,off,,5,1,Reaching Maximum Attempts,0,2,20,18,10.0,18,False,"[""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)""]"
state_change_task,baseline/gpt-4o,baseline,gpt-4o,,test_task151,Turn off all lightswitches,3,livingroom,lightswitches,off,,5,1,Reaching Maximum Attempts,0,2,20,18,10.0,18,False,"[""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)""]"
state_change_task,baseline/gpt-4o,baseline,gpt-4o,,test_task152,Turn off all lightswitches,3,livingroom,lightswitches,off,,5,0,Reaching Maximum Attempts,0,0,20,20,,18,True,"[""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)""]"
state_change_task,baseline/gpt-4o,baseline,gpt-4o,,test_task153,Turn off all tablelamps,3,bathroom,tablelamps,off,,3,3,Reaching Maximum Attempts,0,6,20,14,3.3333333333333335,18,False,"[""<char0> [Walk] <tablelamp> (1)"", ""<char0> [SwitchOff] <tablelamp> (1)"", ""<char0> [Walk] <tablelamp> (1)"", ""<char0> [SwitchOff] <tablelamp> (1)"", ""<char0> [Walk] <tablelamp> (1)"", ""<char0> [SwitchOff] <tablelamp> (1)"", ""<char0> [Walk] <tablelamp> (1)"", ""<char0> [SwitchOff] <tablelamp> (1)"", ""<char0> [Walk] <tablelamp> (1)"", ""<char0> [SwitchOff] <tablelamp> (1)"", ""<char0> [Walk] <tablelamp> (1)"", ""<char0> [SwitchOff] <tablelamp> (1)"", ""<char0> [Walk] <tablelamp> (1)"", ""<char0> [SwitchOff] <tablelamp> (1)"", ""<char0> [Walk] <tablelamp> (1)"", ""<char0> [SwitchOff] <tablelamp> (1)"", ""<char0> [Walk] <tablelamp> (1)"", ""<char0> [SwitchOff] <tablelamp> (1)"", ""<char0> [Walk] <tablelamp> (1)"", ""<char0> [SwitchOff] <tablelamp> (1)""]"
state_change_task,baseline/gpt-4o,baseline,gpt-4o,,test_task154,Turn off all tablelamps,3,livingroom,tablelamps,off,,3,2,Reaching Maximum Attempts,0,4,20,16,5.0,18,False,"[""<char0> [Walk] <tablelamp> (1)"", ""<char0> [SwitchOff] <tablelamp> (1)"", ""<char0> [Walk] <tablelamp> (1)"", ""<char0> [SwitchOff] <tablelamp> (1)"", ""<char0> [Walk] <tablelamp> (1)"", ""<char0> [SwitchOff] <tablelamp> (1)"", ""<char0> [Walk] <tablelamp> (1)"", ""<char0> [SwitchOff] <tablelamp> (1)"", ""<char0> [Walk] <tablelamp> (1)"", ""<char0> [SwitchOff] <tablelamp> (1)"", ""<char0> [Walk] <tablelamp> (1)"", ""<char0> [SwitchOff] <tablelamp> (1)"", ""<char0> [Walk] <tablelamp> (1)"", ""<char0> [SwitchOff] <tablelamp> (1)"", ""<char0> [Walk] <tablelamp> (1)"", ""<char0> [SwitchOff] <tablelamp> (1)"", ""<char0> [Walk] <tablelamp> (1)"", ""<char0> [SwitchOff] <tablelamp> (1)"", ""<char0> [Walk] <tablelamp> (1)"", ""<char0> [SwitchOff] <tablelamp> (1)""]"
state_change_task,baseline/gpt-4o,baseline,gpt-4o,,test_task155,Turn off all tablelamps,3,kitchen,tablelamps,off,,3,2,Reaching Maximum Attempts,0,4,20,16,5.0,18,False,"[""<char0> [Walk] <tablelamp> (1)"", ""<char0> [SwitchOff] <tablelamp> (1)"", ""<char0> [Walk] <tablelamp> (1)"", ""<char0> [SwitchOff] <tablelamp> (1)"", ""<char0> [Walk] <tablelamp> (1)"", ""<char0> [SwitchOff] <tablelamp> (1)"", ""<char0> [Walk] <tablelamp> (1)"", ""<char0> [SwitchOff] <tablelamp> (1)"", ""<char0> [Walk] <tablelamp> (1)"", ""<char0> [SwitchOff] <tablelamp> (1)"", ""<char0> [Walk] <tablelamp> (1)"", ""<char0> [SwitchOff] <tablelamp> (1)"", ""<char0> [Walk] <tablelamp> (1)"", ""<char0> [SwitchOff] <tablelamp> (1)"", ""<char0> [Walk] <tablelamp> (1)"", ""<char0> [SwitchOff] <tablelamp> (1)"", ""<char0> [Walk] <tablelamp> (1)"", ""<char0> [SwitchOff] <tablelamp> (1)"", ""<char0> [Walk] <tablelamp> (1)"", ""<char0> [SwitchOff] <tablelamp> (1)""]"
state_change_task,baseline/gpt-4o,baseline,gpt-4o,,test_task156,Turn off all tablelamps,3,bedroom,tablelamps,off,,3,1,Reaching Maximum Attempts,0,2,20,18,10.0,18,False,"[""<char0> [Walk] <tablelamp> (1)"", ""<char0> [SwitchOff] <tablelamp> (1)"", ""<char0> [Walk] <tablelamp> (1)"", ""<char0> [SwitchOff] <tablelamp> (1)"", ""<char0> [Walk] <tablelamp> (1)"", ""<char0> [SwitchOff] <tablelamp> (1)"", ""<char0> [Walk] <tablelamp> (1)"", ""<char0> [SwitchOff] <tablelamp> (1)"", ""<char0> [Walk] <tablelamp> (1)"", ""<char0> [SwitchOff] <tablelamp> (1)"", ""<char0> [Walk] <tablelamp> (1)"", ""<char0> [SwitchOff] <tablelamp> (1)"", ""<char0> [Walk] <tablelamp> (1)"", ""<char0> [SwitchOff] <tablelamp> (1)"", ""<char0> [Walk] <tablelamp> (1)"", ""<char0> [SwitchOff] <tablelamp> (1)"", ""<char0> [Walk] <tablelamp> (1)"", ""<char0> [SwitchOff] <tablelamp> (1)"", ""<char0> [Walk] <tablelamp> (1)"", ""<char0> [SwitchOff] <tablelamp> (1)""]"
state_change_task,baseline/gpt-4o,baseline,gpt-4o,,test_task157,Turn off all tablelamps,3,bathroom,tablelamps,off,,3,2,Reaching Maximum Attempts,0,4,20,16,5.0,18,False,"[""<char0> [Walk] <tablelamp> (1)"", ""<char0> [SwitchOff] <tablelamp> (1)"", ""<char0> [Walk] <tablelamp> (1)"", ""<char0> [SwitchOff] <tablelamp> (1)"", ""<char0> [Walk] <tablelamp> (1)"", ""<char0> [SwitchOff] <tablelamp> (1)"", ""<char0> [Walk] <tablelamp> (1)"", ""<char0> [SwitchOff] <tablelamp> (1)"", ""<char0> [Walk] <tablelamp> (1)"", ""<char0> [SwitchOff] <tablelamp> (1)"", ""<char0> [Walk] <tablelamp> (1)"", ""<char0> [SwitchOff] <tablelamp> (1)"", ""<char0> [Walk] <tablelamp> (1)"", ""<char0> [SwitchOff] <tablelamp> (1)"", ""<char0> [Walk] <tablelamp> (1)"", ""<char0> [SwitchOff] <tablelamp> (1)"", ""<char0> [Walk] <tablelamp> (1)"", ""<char0> [SwitchOff] <tablelamp> (1)"", ""<char0> [Walk] <tablelamp> (1)"", ""<char0> [SwitchOff] <tablelamp> (1)""]"
state_change_task,baseline/gpt-4o,baseline,gpt-4o,,test_task158,Turn off all tablelamps,3,bedroom,tablelamps,off,,3,1,Reaching Maximum Attempts,0,2,20,18,10.0,18,False,"[""<char0> [Walk] <tablelamp> (1)"", ""<char0> [SwitchOff] <tablelamp> (1)"", ""<char0> [Walk] <tablelamp> (1)"", ""<char0> [SwitchOff] <tablelamp> (1)"", ""<char0> [Walk] <tablelamp> (1)"", ""<char0> [SwitchOff] <tablelamp> (1)"", ""<char0> [Walk] <tablelamp> (1)"", ""<char0> [SwitchOff] <tablelamp> (1)"", ""<char0> [Walk] <tablelamp> (1)"", ""<char0> [SwitchOff] <tablelamp> (1)"", ""<char0> [Walk] <tablelamp> (1)"", ""<char0> [SwitchOff] <tablelamp> (1)"", ""<char0> [Walk] <tablelamp> (1)"", ""<char0> [SwitchOff] <tablelamp> (1)"", ""<char0> [Walk] <tablelamp> (1)"", ""<char0> [SwitchOff] <tablelamp> (1)"", ""<char0> [Walk] <tablelamp> (1)"", ""<char0> [SwitchOff] <tablelamp> (1)"", ""<char0> [Walk] <tablelamp> (1)"", ""<char0> [SwitchOff] <tablelamp> (1)""]"
state_change_task,baseline/gpt-4o,baseline,gpt-4o,,test_task159,Turn off all tablelamps,3,livingroom,tablelamps,off,,3,1,Reaching Maximum Attempts,0,2,20,18,10.0,18,False,"[""<char0> [Walk] <tablelamp> (1)"", ""<char0> [SwitchOff] <tablelamp> (1)"", ""<char0> [Walk] <tablelamp> (1)"", ""<char0> [SwitchOff] <tablelamp> (1)"", ""<char0> [Walk] <tablelamp> (1)"", ""<char0> [SwitchOff] <tablelamp> (1)"", ""<char0> [Walk] <tablelamp> (1)"", ""<char0> [SwitchOff] <tablelamp> (1)"", ""<char0> [Walk] <tablelamp> (1)"", ""<char0> [SwitchOff] <tablelamp> (1)"", ""<char0> [Walk] <tablelamp> (1)"", ""<char0> [SwitchOff] <tablelamp> (1)"", ""<char0> [Walk] <tablelamp> (1)"", ""<char0> [SwitchOff] <tablelamp> (1)"", ""<char0> [Walk] <tablelamp> (1)"", ""<char0> [SwitchOff] <tablelamp> (1)"", ""<char0> [Walk] <tablelamp> (1)"", ""<char0> [SwitchOff] <tablelamp> (1)"", ""<char0> [Walk] <tablelamp> (1)"", ""<char0> [SwitchOff] <tablelamp> (1)""]"
state_change_task,baseline/gpt-4o,baseline,gpt-4o,,test_task160,Turn off all tablelamps,3,kitchen,tablelamps,off,,3,0,Reaching Maximum Attempts,0,0,20,20,,18,True,"[""<char0> [Walk] <tablelamp> (1)"", ""<char0> [SwitchOff] <tablelamp> (1)"", ""<char0> [Walk] <tablelamp> (1)"", ""<char0> [SwitchOff] <tablelamp> (1)"", ""<char0> [Walk] <tablelamp> (1)"", ""<char0> [SwitchOff] <tablelamp> (1)"", ""<char0> [Walk] <tablelamp> (1)"", ""<char0> [SwitchOff] <tablelamp> (1)"", ""<char0> [Walk] <tablelamp> (1)"", ""<char0> [SwitchOff] <tablelamp> (1)"", ""<char0> [Walk] <tablelamp> (1)"", ""<char0> [SwitchOff] <tablelamp> (1)"", ""<char0> [Walk] <tablelamp> (1)"", ""<char0> [SwitchOff] <tablelamp> (1)"", ""<char0> [Walk] <tablelamp> (1)"", ""<char0> [SwitchOff] <tablelamp> (1)"", ""<char0> [Walk] <tablelamp> (1)"", ""<char0> [SwitchOff] <tablelamp> (1)"", ""<char0> [Walk] <tablelamp> (1)"", ""<char0> [SwitchOff] <tablelamp> (1)""]"
state_change_task,baseline/gpt-4o,baseline,gpt-4o,,test_task161,Turn on all lightswitches,4,bedroom,lightswitches,on,,4,0,Success,1,0,0,0,,0,True,[]
state_change_task,baseline/gpt-4o,baseline,gpt-4o,,test_task162,Turn on all lightswitches,4,bathroom,lightswitches,on,,4,1,Erroneous Terminate,0,2,0,-2,0.0,0,False,[]
state_change_task,baseline/gpt-4o,baseline,gpt-4o,,test_task163,Turn on all lightswitches,4,livingroom,lightswitches,on,,4,1,Erroneous Terminate,0,2,0,-2,0.0,0,False,[]
state_change_task,baseline/gpt-4o,baseline,gpt-4o,,test_task164,Turn on all lightswitches,4,bedroom,lightswitches,on,,4,2,Erroneous Terminate,0,4,0,-4,0.0,0,False,[]
state_change_task,baseline/gpt-4o,baseline,gpt-4o,,test_task165,Turn on all lightswitches,4,kitchen,lightswitches,on,,4,1,Erroneous Terminate,0,2,0,-2,0.0,0,False,[]
state_change_task,baseline/gpt-4o,baseline,gpt-4o,,test_task166,Turn on all lightswitches,4,kitchen,lightswitches,on,,4,2,Erroneous Terminate,0,4,0,-4,0.0,0,False,[]
state_change_task,baseline/gpt-4o,baseline,gpt-4o,,test_task167,Turn on all lightswitches,4,bathroom,lightswitches,on,,4,2,Erroneous Terminate,0,4,0,-4,0.0,0,False,[]
state_change_task,baseline/gpt-4o,baseline,gpt-4o,,test_task168,Turn on all lightswitches,4,bedroom,lightswitches,on,,4,3,Erroneous Terminate,0,6,0,-6,0.0,0,False,[]
state_change_task,baseline/gpt-4o,baseline,gpt-4o,,test_task169,Turn on all lightswitches,4,livingroom,lightswitches,on,,4,1,Erroneous Terminate,0,2,0,-2,0.0,0,False,[]
state_change_task,baseline/gpt-4o,baseline,gpt-4o,,test_task170,Turn on all lightswitches,4,bathroom,lightswitches,on,,4,2,Erroneous Terminate,0,4,0,-4,0.0,0,False,[]
state_change_task,baseline/gpt-4o,baseline,gpt-4o,,test_task171,Turn on all lightswitches,4,bedroom,lightswitches,on,,4,2,Erroneous Terminate,0,4,0,-4,0.0,0,False,[]
state_change_task,baseline/gpt-4o,baseline,gpt-4o,,test_task172,Turn on all lightswitches,4,bathroom,lightswitches,on,,4,3,Erroneous Terminate,0,6,0,-6,0.0,0,False,[]
state_change_task,baseline/gpt-4o,baseline,gpt-4o,,test_task173,Turn on all lightswitches,4,kitchen,lightswitches,on,,4,2,Erroneous Terminate,0,4,0,-4,0.0,0,False,[]
state_change_task,baseline/gpt-4o,baseline,gpt-4o,,test_task174,Turn on all lightswitches,4,livingroom,lightswitches,on,,4,3,Erroneous Terminate,0,6,0,-6,0.0,0,False,[]
state_change_task,baseline/gpt-4o,baseline,gpt-4o,,test_task175,Turn on all lightswitches,4,bathroom,lightswitches,on,,4,3,Erroneous Terminate,0,6,0,-6,0.0,0,False,[]
state_change_task,baseline/gpt-4o,baseline,gpt-4o,,test_task176,Turn on all lightswitches,4,kitchen,lightswitches,on,,4,4,Erroneous Terminate,0,8,0,-8,0.0,0,False,[]
state_change_task,baseline/gpt-4o,baseline,gpt-4o,,test_task177,Turn off all lightswitches,4,livingroom,lightswitches,off,,4,4,Reaching Maximum Attempts,0,8,20,12,2.5,18,False,"[""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)"", ""<char0> [Walk] <lightswitch> (1)"", ""<char0> [SwitchOff] <lightswitch> (1)""]"
