run_id,kind,task_id,model,arm,repeat,step,graph_file,goal_index,source_in_extracted_objects,full_graph_satisfied,extracted_direct_field_satisfied,direct_field_matches_when_present,not_a_natural_language_retention_score
placement_task_test_task1_C4_budgeted_gpt-4o-mini-2024-07-18_r2,placement_task,test_task1,gpt-4o-mini-2024-07-18,C4_budgeted,2,2,graph_0006.json.gz,1,True,False,False,True,True
placement_task_test_task1_C5_full_graph_gpt-4o-2024-08-06_r0,placement_task,test_task1,gpt-4o-2024-08-06,C5_full_graph,0,1,graph_0003.json.gz,0,True,False,False,True,True
placement_task_test_task1_C5_full_graph_gpt-4o-2024-08-06_r0,placement_task,test_task1,gpt-4o-2024-08-06,C5_full_graph,0,1,graph_0003.json.gz,1,True,False,False,True,True
placement_task_test_task1_C5_full_graph_gpt-4o-2024-08-06_r0,placement_task,test_task1,gpt-4o-2024-08-06,C5_full_graph,0,2,graph_0006.json.gz,0,True,False,False,True,True
placement_task_test_task1_C5_full_graph_gpt-4o-2024-08-06_r0,placement_task,test_task1,gpt-4o-2024-08-06,C5_full_graph,0,2,graph_0006.json.gz,1,True,False,False,True,True
placement_task_test_task1_C5_full_graph_gpt-4o-2024-08-06_r0,placement_task,test_task1,gpt-4o-2024-08-06,C5_full_graph,0,3,graph_0009.json.gz,0,True,False,False,True,True
placement_task_test_task1_C5_full_graph_gpt-4o-2024-08-06_r0,placement_task,test_task1,gpt-4o-2024-08-06,C5_full_graph,0,3,graph_0009.json.gz,1,True,False,False,True,True
placement_task_test_task1_C5_full_graph_gpt-4o-2024-08-06_r0,placement_task,test_task1,gpt-4o-2024-08-06,C5_full_graph,0,4,graph_0012.json.gz,0,True,False,False,True,True
placement_task_test_task1_C5_full_graph_gpt-4o-2024-08-06_r0,placement_task,test_task1,gpt-4o-2024-08-06,C5_full_graph,0,4,graph_0012.json.gz,1,True,False,False,True,True
placement_task_test_task1_C5_full_graph_gpt-4o-2024-08-06_r0,placement_task,test_task1,gpt-4o-2024-08-06,C5_full_graph,0,5,graph_0015.json.gz,0,True,False,False,True,True
placement_task_test_task1_C5_full_graph_gpt-4o-2024-08-06_r0,placement_task,test_task1,gpt-4o-2024-08-06,C5_full_graph,0,5,graph_0015.json.gz,1,True,False,False,True,True
placement_task_test_task1_C5_full_graph_gpt-4o-2024-08-06_r1,placement_task,test_task1,gpt-4o-2024-08-06,C5_full_graph,1,1,graph_0003.json.gz,0,True,False,False,True,True
placement_task_test_task1_C5_full_graph_gpt-4o-2024-08-06_r1,placement_task,test_task1,gpt-4o-2024-08-06,C5_full_graph,1,1,graph_0003.json.gz,1,True,False,False,True,True
placement_task_test_task1_C5_full_graph_gpt-4o-2024-08-06_r1,placement_task,test_task1,gpt-4o-2024-08-06,C5_full_graph,1,2,graph_0006.json.gz,0,True,False,False,True,True
placement_task_test_task1_C5_full_graph_gpt-4o-2024-08-06_r1,placement_task,test_task1,gpt-4o-2024-08-06,C5_full_graph,1,2,graph_0006.json.gz,1,True,False,False,True,True
placement_task_test_task1_C5_full_graph_gpt-4o-2024-08-06_r1,placement_task,test_task1,gpt-4o-2024-08-06,C5_full_graph,1,3,graph_0009.json.gz,0,True,False,False,True,True
placement_task_test_task1_C5_full_graph_gpt-4o-2024-08-06_r1,placement_task,test_task1,gpt-4o-2024-08-06,C5_full_graph,1,3,graph_0009.json.gz,1,True,False,False,True,True
placement_task_test_task1_C5_full_graph_gpt-4o-2024-08-06_r1,placement_task,test_task1,gpt-4o-2024-08-06,C5_full_graph,1,4,graph_0012.json.gz,0,True,False,False,True,True
placement_task_test_task1_C5_full_graph_gpt-4o-2024-08-06_r1,placement_task,test_task1,gpt-4o-2024-08-06,C5_full_graph,1,4,graph_0012.json.gz,1,True,False,False,True,True
placement_task_test_task1_C5_full_graph_gpt-4o-2024-08-06_r1,placement_task,test_task1,gpt-4o-2024-08-06,C5_full_graph,1,5,graph_0015.json.gz,0,True,False,False,True,True
placement_task_test_task1_C5_full_graph_gpt-4o-2024-08-06_r1,placement_task,test_task1,gpt-4o-2024-08-06,C5_full_graph,1,5,graph_0015.json.gz,1,True,False,False,True,True
placement_task_test_task1_C5_full_graph_gpt-4o-2024-08-06_r2,placement_task,test_task1,gpt-4o-2024-08-06,C5_full_graph,2,1,graph_0003.json.gz,0,True,False,False,True,True
placement_task_test_task1_C5_full_graph_gpt-4o-2024-08-06_r2,placement_task,test_task1,gpt-4o-2024-08-06,C5_full_graph,2,1,graph_0003.json.gz,1,True,False,False,True,True
placement_task_test_task1_C5_full_graph_gpt-4o-2024-08-06_r2,placement_task,test_task1,gpt-4o-2024-08-06,C5_full_graph,2,2,graph_0006.json.gz,0,True,False,False,True,True
placement_task_test_task1_C5_full_graph_gpt-4o-2024-08-06_r2,placement_task,test_task1,gpt-4o-2024-08-06,C5_full_graph,2,2,graph_0006.json.gz,1,True,False,False,True,True
placement_task_test_task1_C5_full_graph_gpt-4o-2024-08-06_r2,placement_task,test_task1,gpt-4o-2024-08-06,C5_full_graph,2,3,graph_0009.json.gz,0,True,False,False,True,True
placement_task_test_task1_C5_full_graph_gpt-4o-2024-08-06_r2,placement_task,test_task1,gpt-4o-2024-08-06,C5_full_graph,2,3,graph_0009.json.gz,1,True,False,False,True,True
placement_task_test_task1_C5_full_graph_gpt-4o-2024-08-06_r2,placement_task,test_task1,gpt-4o-2024-08-06,C5_full_graph,2,4,graph_0012.json.gz,0,True,False,False,True,True
placement_task_test_task1_C5_full_graph_gpt-4o-2024-08-06_r2,placement_task,test_task1,gpt-4o-2024-08-06,C5_full_graph,2,4,graph_0012.json.gz,1,True,False,False,True,True
placement_task_test_task1_C5_full_graph_gpt-4o-2024-08-06_r2,placement_task,test_task1,gpt-4o-2024-08-06,C5_full_graph,2,5,graph_0015.json.gz,0,True,False,False,True,True
placement_task_test_task1_C5_full_graph_gpt-4o-2024-08-06_r2,placement_task,test_task1,gpt-4o-2024-08-06,C5_full_graph,2,5,graph_0015.json.gz,1,True,False,False,True,True
placement_task_test_task1_C5_full_graph_gpt-4o-mini-2024-07-18_r0,placement_task,test_task1,gpt-4o-mini-2024-07-18,C5_full_graph,0,1,graph_0003.json.gz,0,True,False,False,True,True
placement_task_test_task1_C5_full_graph_gpt-4o-mini-2024-07-18_r0,placement_task,test_task1,gpt-4o-mini-2024-07-18,C5_full_graph,0,1,graph_0003.json.gz,1,True,False,False,True,True
placement_task_test_task1_C5_full_graph_gpt-4o-mini-2024-07-18_r0,placement_task,test_task1,gpt-4o-mini-2024-07-18,C5_full_graph,0,2,graph_0006.json.gz,0,True,False,False,True,True
placement_task_test_task1_C5_full_graph_gpt-4o-mini-2024-07-18_r0,placement_task,test_task1,gpt-4o-mini-2024-07-18,C5_full_graph,0,2,graph_0006.json.gz,1,True,False,False,True,True
placement_task_test_task1_C5_full_graph_gpt-4o-mini-2024-07-18_r0,placement_task,test_task1,gpt-4o-mini-2024-07-18,C5_full_graph,0,3,graph_0009.json.gz,0,True,False,False,True,True
placement_task_test_task1_C5_full_graph_gpt-4o-mini-2024-07-18_r0,placement_task,test_task1,gpt-4o-mini-2024-07-18,C5_full_graph,0,3,graph_0009.json.gz,1,True,False,False,True,True
placement_task_test_task1_C5_full_graph_gpt-4o-mini-2024-07-18_r0,placement_task,test_task1,gpt-4o-mini-2024-07-18,C5_full_graph,0,4,graph_0012.json.gz,0,True,False,False,True,True
placement_task_test_task1_C5_full_graph_gpt-4o-mini-2024-07-18_r0,placement_task,test_task1,gpt-4o-mini-2024-07-18,C5_full_graph,0,4,graph_0012.json.gz,1,True,False,False,True,True
placement_task_test_task1_C5_full_graph_gpt-4o-mini-2024-07-18_r0,placement_task,test_task1,gpt-4o-mini-2024-07-18,C5_full_graph,0,5,graph_0015.json.gz,0,True,False,False,True,True
placement_task_test_task1_C5_full_graph_gpt-4o-mini-2024-07-18_r0,placement_task,test_task1,gpt-4o-mini-2024-07-18,C5_full_graph,0,5,graph_0015.json.gz,1,True,False,False,True,True
placement_task_test_task1_C5_full_graph_gpt-4o-mini-2024-07-18_r0,placement_task,test_task1,gpt-4o-mini-2024-07-18,C5_full_graph,0,6,graph_0018.json.gz,0,True,False,False,True,True
placement_task_test_task1_C5_full_graph_gpt-4o-mini-2024-07-18_r0,placement_task,test_task1,gpt-4o-mini-2024-07-18,C5_full_graph,0,6,graph_0018.json.gz,1,True,False,False,True,True
placement_task_test_task1_C5_full_graph_gpt-4o-mini-2024-07-18_r1,placement_task,test_task1,gpt-4o-mini-2024-07-18,C5_full_graph,1,1,graph_0003.json.gz,0,True,False,False,True,True
placement_task_test_task1_C5_full_graph_gpt-4o-mini-2024-07-18_r1,placement_task,test_task1,gpt-4o-mini-2024-07-18,C5_full_graph,1,1,graph_0003.json.gz,1,True,False,False,True,True
placement_task_test_task1_C5_full_graph_gpt-4o-mini-2024-07-18_r1,placement_task,test_task1,gpt-4o-mini-2024-07-18,C5_full_graph,1,2,graph_0006.json.gz,0,True,False,False,True,True
placement_task_test_task1_C5_full_graph_gpt-4o-mini-2024-07-18_r1,placement_task,test_task1,gpt-4o-mini-2024-07-18,C5_full_graph,1,2,graph_0006.json.gz,1,True,False,False,True,True
placement_task_test_task1_C5_full_graph_gpt-4o-mini-2024-07-18_r2,placement_task,test_task1,gpt-4o-mini-2024-07-18,C5_full_graph,2,1,graph_0003.json.gz,0,True,False,False,True,True
placement_task_test_task1_C5_full_graph_gpt-4o-mini-2024-07-18_r2,placement_task,test_task1,gpt-4o-mini-2024-07-18,C5_full_graph,2,1,graph_0003.json.gz,1,True,False,False,True,True
placement_task_test_task1_C5_full_graph_gpt-4o-mini-2024-07-18_r2,placement_task,test_task1,gpt-4o-mini-2024-07-18,C5_full_graph,2,2,graph_0006.json.gz,0,True,False,False,True,True
placement_task_test_task1_C5_full_graph_gpt-4o-mini-2024-07-18_r2,placement_task,test_task1,gpt-4o-mini-2024-07-18,C5_full_graph,2,2,graph_0006.json.gz,1,True,False,False,True,True
placement_task_test_task1_C5_full_graph_gpt-4o-mini-2024-07-18_r2,placement_task,test_task1,gpt-4o-mini-2024-07-18,C5_full_graph,2,3,graph_0009.json.gz,0,True,False,False,True,True
placement_task_test_task1_C5_full_graph_gpt-4o-mini-2024-07-18_r2,placement_task,test_task1,gpt-4o-mini-2024-07-18,C5_full_graph,2,3,graph_0009.json.gz,1,True,False,False,True,True
placement_task_test_task1_C5_full_graph_gpt-4o-mini-2024-07-18_r2,placement_task,test_task1,gpt-4o-mini-2024-07-18,C5_full_graph,2,4,graph_0012.json.gz,0,True,False,False,True,True
placement_task_test_task1_C5_full_graph_gpt-4o-mini-2024-07-18_r2,placement_task,test_task1,gpt-4o-mini-2024-07-18,C5_full_graph,2,4,graph_0012.json.gz,1,True,False,False,True,True
placement_task_test_task1_C5_full_graph_gpt-4o-mini-2024-07-18_r2,placement_task,test_task1,gpt-4o-mini-2024-07-18,C5_full_graph,2,5,graph_0015.json.gz,0,True,False,False,True,True
placement_task_test_task1_C5_full_graph_gpt-4o-mini-2024-07-18_r2,placement_task,test_task1,gpt-4o-mini-2024-07-18,C5_full_graph,2,5,graph_0015.json.gz,1,True,False,False,True,True
placement_task_test_task1_C5_full_graph_gpt-4o-mini-2024-07-18_r2,placement_task,test_task1,gpt-4o-mini-2024-07-18,C5_full_graph,2,6,graph_0018.json.gz,0,True,False,False,True,True
placement_task_test_task1_C5_full_graph_gpt-4o-mini-2024-07-18_r2,placement_task,test_task1,gpt-4o-mini-2024-07-18,C5_full_graph,2,6,graph_0018.json.gz,1,True,False,False,True,True
placement_task_test_task1_R_fixed_gpt-4o-2024-08-06_r0,placement_task,test_task1,gpt-4o-2024-08-06,R_fixed,0,1,graph_0003.json.gz,0,True,False,False,True,True
placement_task_test_task1_R_fixed_gpt-4o-2024-08-06_r0,placement_task,test_task1,gpt-4o-2024-08-06,R_fixed,0,1,graph_0003.json.gz,1,True,False,False,True,True
placement_task_test_task1_R_fixed_gpt-4o-2024-08-06_r0,placement_task,test_task1,gpt-4o-2024-08-06,R_fixed,0,2,graph_0006.json.gz,0,True,False,False,True,True
placement_task_test_task1_R_fixed_gpt-4o-2024-08-06_r0,placement_task,test_task1,gpt-4o-2024-08-06,R_fixed,0,2,graph_0006.json.gz,1,True,False,False,True,True
placement_task_test_task1_R_fixed_gpt-4o-2024-08-06_r0,placement_task,test_task1,gpt-4o-2024-08-06,R_fixed,0,3,graph_0009.json.gz,0,True,False,False,True,True
placement_task_test_task1_R_fixed_gpt-4o-2024-08-06_r0,placement_task,test_task1,gpt-4o-2024-08-06,R_fixed,0,3,graph_0009.json.gz,1,True,False,False,True,True
placement_task_test_task1_R_fixed_gpt-4o-2024-08-06_r0,placement_task,test_task1,gpt-4o-2024-08-06,R_fixed,0,4,graph_0012.json.gz,0,True,False,False,True,True
placement_task_test_task1_R_fixed_gpt-4o-2024-08-06_r0,placement_task,test_task1,gpt-4o-2024-08-06,R_fixed,0,4,graph_0012.json.gz,1,True,False,False,True,True
placement_task_test_task1_R_fixed_gpt-4o-2024-08-06_r1,placement_task,test_task1,gpt-4o-2024-08-06,R_fixed,1,1,graph_0003.json.gz,0,True,False,False,True,True
placement_task_test_task1_R_fixed_gpt-4o-2024-08-06_r1,placement_task,test_task1,gpt-4o-2024-08-06,R_fixed,1,1,graph_0003.json.gz,1,True,False,False,True,True
placement_task_test_task1_R_fixed_gpt-4o-2024-08-06_r1,placement_task,test_task1,gpt-4o-2024-08-06,R_fixed,1,2,graph_0006.json.gz,0,True,False,False,True,True
placement_task_test_task1_R_fixed_gpt-4o-2024-08-06_r1,placement_task,test_task1,gpt-4o-2024-08-06,R_fixed,1,2,graph_0006.json.gz,1,True,False,False,True,True
placement_task_test_task1_R_fixed_gpt-4o-2024-08-06_r1,placement_task,test_task1,gpt-4o-2024-08-06,R_fixed,1,3,graph_0009.json.gz,0,True,False,False,True,True
placement_task_test_task1_R_fixed_gpt-4o-2024-08-06_r1,placement_task,test_task1,gpt-4o-2024-08-06,R_fixed,1,3,graph_0009.json.gz,1,True,False,False,True,True
placement_task_test_task1_R_fixed_gpt-4o-2024-08-06_r1,placement_task,test_task1,gpt-4o-2024-08-06,R_fixed,1,4,graph_0012.json.gz,0,True,False,False,True,True
placement_task_test_task1_R_fixed_gpt-4o-2024-08-06_r1,placement_task,test_task1,gpt-4o-2024-08-06,R_fixed,1,4,graph_0012.json.gz,1,True,False,False,True,True
placement_task_test_task1_R_fixed_gpt-4o-2024-08-06_r2,placement_task,test_task1,gpt-4o-2024-08-06,R_fixed,2,1,graph_0003.json.gz,0,True,False,False,True,True
placement_task_test_task1_R_fixed_gpt-4o-2024-08-06_r2,placement_task,test_task1,gpt-4o-2024-08-06,R_fixed,2,1,graph_0003.json.gz,1,True,False,False,True,True
placement_task_test_task1_R_fixed_gpt-4o-2024-08-06_r2,placement_task,test_task1,gpt-4o-2024-08-06,R_fixed,2,2,graph_0006.json.gz,0,True,False,False,True,True
placement_task_test_task1_R_fixed_gpt-4o-2024-08-06_r2,placement_task,test_task1,gpt-4o-2024-08-06,R_fixed,2,2,graph_0006.json.gz,1,True,False,False,True,True
placement_task_test_task1_R_fixed_gpt-4o-2024-08-06_r2,placement_task,test_task1,gpt-4o-2024-08-06,R_fixed,2,3,graph_0009.json.gz,0,True,False,False,True,True
placement_task_test_task1_R_fixed_gpt-4o-2024-08-06_r2,placement_task,test_task1,gpt-4o-2024-08-06,R_fixed,2,3,graph_0009.json.gz,1,True,False,False,True,True
placement_task_test_task1_R_fixed_gpt-4o-2024-08-06_r2,placement_task,test_task1,gpt-4o-2024-08-06,R_fixed,2,4,graph_0012.json.gz,0,True,False,False,True,True
placement_task_test_task1_R_fixed_gpt-4o-2024-08-06_r2,placement_task,test_task1,gpt-4o-2024-08-06,R_fixed,2,4,graph_0012.json.gz,1,True,False,False,True,True
placement_task_test_task1_R_fixed_gpt-4o-mini-2024-07-18_r0,placement_task,test_task1,gpt-4o-mini-2024-07-18,R_fixed,0,1,graph_0003.json.gz,0,True,False,False,True,True
placement_task_test_task1_R_fixed_gpt-4o-mini-2024-07-18_r0,placement_task,test_task1,gpt-4o-mini-2024-07-18,R_fixed,0,1,graph_0003.json.gz,1,True,False,False,True,True
placement_task_test_task1_R_fixed_gpt-4o-mini-2024-07-18_r0,placement_task,test_task1,gpt-4o-mini-2024-07-18,R_fixed,0,2,graph_0006.json.gz,0,True,False,False,True,True
placement_task_test_task1_R_fixed_gpt-4o-mini-2024-07-18_r0,placement_task,test_task1,gpt-4o-mini-2024-07-18,R_fixed,0,2,graph_0006.json.gz,1,True,False,False,True,True
placement_task_test_task1_R_fixed_gpt-4o-mini-2024-07-18_r0,placement_task,test_task1,gpt-4o-mini-2024-07-18,R_fixed,0,3,graph_0009.json.gz,0,True,False,False,True,True
placement_task_test_task1_R_fixed_gpt-4o-mini-2024-07-18_r0,placement_task,test_task1,gpt-4o-mini-2024-07-18,R_fixed,0,3,graph_0009.json.gz,1,True,False,False,True,True
placement_task_test_task1_R_fixed_gpt-4o-mini-2024-07-18_r0,placement_task,test_task1,gpt-4o-mini-2024-07-18,R_fixed,0,4,graph_0012.json.gz,0,True,False,False,True,True
placement_task_test_task1_R_fixed_gpt-4o-mini-2024-07-18_r0,placement_task,test_task1,gpt-4o-mini-2024-07-18,R_fixed,0,4,graph_0012.json.gz,1,True,False,False,True,True
placement_task_test_task1_R_fixed_gpt-4o-mini-2024-07-18_r0,placement_task,test_task1,gpt-4o-mini-2024-07-18,R_fixed,0,5,graph_0015.json.gz,0,True,False,False,True,True
placement_task_test_task1_R_fixed_gpt-4o-mini-2024-07-18_r0,placement_task,test_task1,gpt-4o-mini-2024-07-18,R_fixed,0,5,graph_0015.json.gz,1,True,False,False,True,True
placement_task_test_task1_R_fixed_gpt-4o-mini-2024-07-18_r0,placement_task,test_task1,gpt-4o-mini-2024-07-18,R_fixed,0,6,graph_0018.json.gz,0,True,False,False,True,True
placement_task_test_task1_R_fixed_gpt-4o-mini-2024-07-18_r0,placement_task,test_task1,gpt-4o-mini-2024-07-18,R_fixed,0,6,graph_0018.json.gz,1,True,False,False,True,True
placement_task_test_task1_R_fixed_gpt-4o-mini-2024-07-18_r0,placement_task,test_task1,gpt-4o-mini-2024-07-18,R_fixed,0,7,graph_0021.json.gz,0,True,True,True,True,True
placement_task_test_task1_R_fixed_gpt-4o-mini-2024-07-18_r0,placement_task,test_task1,gpt-4o-mini-2024-07-18,R_fixed,0,7,graph_0021.json.gz,1,True,False,False,True,True
placement_task_test_task1_R_fixed_gpt-4o-mini-2024-07-18_r0,placement_task,test_task1,gpt-4o-mini-2024-07-18,R_fixed,0,8,graph_0024.json.gz,0,True,True,True,True,True
placement_task_test_task1_R_fixed_gpt-4o-mini-2024-07-18_r0,placement_task,test_task1,gpt-4o-mini-2024-07-18,R_fixed,0,8,graph_0024.json.gz,1,True,True,True,True,True
placement_task_test_task1_R_fixed_gpt-4o-mini-2024-07-18_r1,placement_task,test_task1,gpt-4o-mini-2024-07-18,R_fixed,1,1,graph_0003.json.gz,0,True,False,False,True,True
placement_task_test_task1_R_fixed_gpt-4o-mini-2024-07-18_r1,placement_task,test_task1,gpt-4o-mini-2024-07-18,R_fixed,1,1,graph_0003.json.gz,1,True,False,False,True,True
placement_task_test_task1_R_fixed_gpt-4o-mini-2024-07-18_r1,placement_task,test_task1,gpt-4o-mini-2024-07-18,R_fixed,1,2,graph_0006.json.gz,0,True,False,False,True,True
placement_task_test_task1_R_fixed_gpt-4o-mini-2024-07-18_r1,placement_task,test_task1,gpt-4o-mini-2024-07-18,R_fixed,1,2,graph_0006.json.gz,1,True,False,False,True,True
placement_task_test_task1_R_fixed_gpt-4o-mini-2024-07-18_r1,placement_task,test_task1,gpt-4o-mini-2024-07-18,R_fixed,1,3,graph_0009.json.gz,0,True,False,False,True,True
placement_task_test_task1_R_fixed_gpt-4o-mini-2024-07-18_r1,placement_task,test_task1,gpt-4o-mini-2024-07-18,R_fixed,1,3,graph_0009.json.gz,1,True,False,False,True,True
placement_task_test_task1_R_fixed_gpt-4o-mini-2024-07-18_r1,placement_task,test_task1,gpt-4o-mini-2024-07-18,R_fixed,1,4,graph_0012.json.gz,0,True,False,False,True,True
placement_task_test_task1_R_fixed_gpt-4o-mini-2024-07-18_r1,placement_task,test_task1,gpt-4o-mini-2024-07-18,R_fixed,1,4,graph_0012.json.gz,1,True,False,False,True,True
placement_task_test_task1_R_fixed_gpt-4o-mini-2024-07-18_r1,placement_task,test_task1,gpt-4o-mini-2024-07-18,R_fixed,1,5,graph_0015.json.gz,0,True,False,False,True,True
placement_task_test_task1_R_fixed_gpt-4o-mini-2024-07-18_r1,placement_task,test_task1,gpt-4o-mini-2024-07-18,R_fixed,1,5,graph_0015.json.gz,1,True,False,False,True,True
placement_task_test_task1_R_fixed_gpt-4o-mini-2024-07-18_r1,placement_task,test_task1,gpt-4o-mini-2024-07-18,R_fixed,1,6,graph_0018.json.gz,0,True,False,False,True,True
placement_task_test_task1_R_fixed_gpt-4o-mini-2024-07-18_r1,placement_task,test_task1,gpt-4o-mini-2024-07-18,R_fixed,1,6,graph_0018.json.gz,1,True,False,False,True,True
placement_task_test_task1_R_fixed_gpt-4o-mini-2024-07-18_r1,placement_task,test_task1,gpt-4o-mini-2024-07-18,R_fixed,1,7,graph_0021.json.gz,0,True,False,False,True,True
placement_task_test_task1_R_fixed_gpt-4o-mini-2024-07-18_r1,placement_task,test_task1,gpt-4o-mini-2024-07-18,R_fixed,1,7,graph_0021.json.gz,1,True,False,False,True,True
placement_task_test_task1_R_fixed_gpt-4o-mini-2024-07-18_r1,placement_task,test_task1,gpt-4o-mini-2024-07-18,R_fixed,1,8,graph_0024.json.gz,0,True,False,False,True,True
placement_task_test_task1_R_fixed_gpt-4o-mini-2024-07-18_r1,placement_task,test_task1,gpt-4o-mini-2024-07-18,R_fixed,1,8,graph_0024.json.gz,1,True,False,False,True,True
placement_task_test_task1_R_fixed_gpt-4o-mini-2024-07-18_r1,placement_task,test_task1,gpt-4o-mini-2024-07-18,R_fixed,1,9,graph_0027.json.gz,0,True,False,False,True,True
placement_task_test_task1_R_fixed_gpt-4o-mini-2024-07-18_r1,placement_task,test_task1,gpt-4o-mini-2024-07-18,R_fixed,1,9,graph_0027.json.gz,1,True,False,False,True,True
placement_task_test_task1_R_fixed_gpt-4o-mini-2024-07-18_r1,placement_task,test_task1,gpt-4o-mini-2024-07-18,R_fixed,1,10,graph_0030.json.gz,0,True,False,False,True,True
placement_task_test_task1_R_fixed_gpt-4o-mini-2024-07-18_r1,placement_task,test_task1,gpt-4o-mini-2024-07-18,R_fixed,1,10,graph_0030.json.gz,1,True,False,False,True,True
placement_task_test_task1_R_fixed_gpt-4o-mini-2024-07-18_r1,placement_task,test_task1,gpt-4o-mini-2024-07-18,R_fixed,1,11,graph_0033.json.gz,0,True,False,False,True,True
placement_task_test_task1_R_fixed_gpt-4o-mini-2024-07-18_r1,placement_task,test_task1,gpt-4o-mini-2024-07-18,R_fixed,1,11,graph_0033.json.gz,1,True,True,True,True,True
placement_task_test_task1_R_fixed_gpt-4o-mini-2024-07-18_r1,placement_task,test_task1,gpt-4o-mini-2024-07-18,R_fixed,1,12,graph_0036.json.gz,0,True,False,False,True,True
placement_task_test_task1_R_fixed_gpt-4o-mini-2024-07-18_r1,placement_task,test_task1,gpt-4o-mini-2024-07-18,R_fixed,1,12,graph_0036.json.gz,1,True,True,True,True,True
placement_task_test_task1_R_fixed_gpt-4o-mini-2024-07-18_r1,placement_task,test_task1,gpt-4o-mini-2024-07-18,R_fixed,1,13,graph_0039.json.gz,0,True,False,False,True,True
placement_task_test_task1_R_fixed_gpt-4o-mini-2024-07-18_r1,placement_task,test_task1,gpt-4o-mini-2024-07-18,R_fixed,1,13,graph_0039.json.gz,1,True,True,True,True,True
placement_task_test_task1_R_fixed_gpt-4o-mini-2024-07-18_r1,placement_task,test_task1,gpt-4o-mini-2024-07-18,R_fixed,1,14,graph_0042.json.gz,0,True,False,False,True,True
placement_task_test_task1_R_fixed_gpt-4o-mini-2024-07-18_r1,placement_task,test_task1,gpt-4o-mini-2024-07-18,R_fixed,1,14,graph_0042.json.gz,1,True,True,True,True,True
placement_task_test_task1_R_fixed_gpt-4o-mini-2024-07-18_r1,placement_task,test_task1,gpt-4o-mini-2024-07-18,R_fixed,1,15,graph_0045.json.gz,0,True,False,False,True,True
placement_task_test_task1_R_fixed_gpt-4o-mini-2024-07-18_r1,placement_task,test_task1,gpt-4o-mini-2024-07-18,R_fixed,1,15,graph_0045.json.gz,1,True,True,True,True,True
placement_task_test_task1_R_fixed_gpt-4o-mini-2024-07-18_r2,placement_task,test_task1,gpt-4o-mini-2024-07-18,R_fixed,2,1,graph_0003.json.gz,0,True,False,False,True,True
placement_task_test_task1_R_fixed_gpt-4o-mini-2024-07-18_r2,placement_task,test_task1,gpt-4o-mini-2024-07-18,R_fixed,2,1,graph_0003.json.gz,1,True,False,False,True,True
placement_task_test_task1_R_fixed_gpt-4o-mini-2024-07-18_r2,placement_task,test_task1,gpt-4o-mini-2024-07-18,R_fixed,2,2,graph_0006.json.gz,0,True,False,False,True,True
placement_task_test_task1_R_fixed_gpt-4o-mini-2024-07-18_r2,placement_task,test_task1,gpt-4o-mini-2024-07-18,R_fixed,2,2,graph_0006.json.gz,1,True,False,False,True,True
placement_task_test_task1_R_fixed_gpt-4o-mini-2024-07-18_r2,placement_task,test_task1,gpt-4o-mini-2024-07-18,R_fixed,2,3,graph_0009.json.gz,0,True,False,False,True,True
placement_task_test_task1_R_fixed_gpt-4o-mini-2024-07-18_r2,placement_task,test_task1,gpt-4o-mini-2024-07-18,R_fixed,2,3,graph_0009.json.gz,1,True,False,False,True,True
placement_task_test_task1_R_fixed_gpt-4o-mini-2024-07-18_r2,placement_task,test_task1,gpt-4o-mini-2024-07-18,R_fixed,2,4,graph_0012.json.gz,0,True,False,False,True,True
placement_task_test_task1_R_fixed_gpt-4o-mini-2024-07-18_r2,placement_task,test_task1,gpt-4o-mini-2024-07-18,R_fixed,2,4,graph_0012.json.gz,1,True,False,False,True,True
placement_task_test_task1_R_fixed_gpt-4o-mini-2024-07-18_r2,placement_task,test_task1,gpt-4o-mini-2024-07-18,R_fixed,2,5,graph_0015.json.gz,0,True,False,False,True,True
placement_task_test_task1_R_fixed_gpt-4o-mini-2024-07-18_r2,placement_task,test_task1,gpt-4o-mini-2024-07-18,R_fixed,2,5,graph_0015.json.gz,1,True,False,False,True,True
placement_task_test_task1_R_fixed_gpt-4o-mini-2024-07-18_r2,placement_task,test_task1,gpt-4o-mini-2024-07-18,R_fixed,2,6,graph_0018.json.gz,0,True,False,False,True,True
placement_task_test_task1_R_fixed_gpt-4o-mini-2024-07-18_r2,placement_task,test_task1,gpt-4o-mini-2024-07-18,R_fixed,2,6,graph_0018.json.gz,1,True,False,False,True,True
placement_task_test_task1_R_fixed_gpt-4o-mini-2024-07-18_r2,placement_task,test_task1,gpt-4o-mini-2024-07-18,R_fixed,2,7,graph_0021.json.gz,0,True,False,False,True,True
placement_task_test_task1_R_fixed_gpt-4o-mini-2024-07-18_r2,placement_task,test_task1,gpt-4o-mini-2024-07-18,R_fixed,2,7,graph_0021.json.gz,1,True,False,False,True,True
placement_task_test_task1_R_fixed_gpt-4o-mini-2024-07-18_r2,placement_task,test_task1,gpt-4o-mini-2024-07-18,R_fixed,2,8,graph_0024.json.gz,0,True,False,False,True,True
placement_task_test_task1_R_fixed_gpt-4o-mini-2024-07-18_r2,placement_task,test_task1,gpt-4o-mini-2024-07-18,R_fixed,2,8,graph_0024.json.gz,1,True,False,False,True,True
