run_id,kind,task_id,model,arm,repeat,step,generation,budget_review,budget_reason,regeneration,same_four_call_schedule,output_token_ceiling
state_change_task_test_task6_C4_budgeted_gpt-4o-mini-2024-07-18_r0,state_change_task,test_task6,gpt-4o-mini-2024-07-18,C4_budgeted,0,3,1,1,1,1,True,1024
state_change_task_test_task6_C4_budgeted_gpt-4o-mini-2024-07-18_r0,state_change_task,test_task6,gpt-4o-mini-2024-07-18,C4_budgeted,0,4,1,1,1,1,True,1024
state_change_task_test_task6_C4_budgeted_gpt-4o-mini-2024-07-18_r0,state_change_task,test_task6,gpt-4o-mini-2024-07-18,C4_budgeted,0,5,1,1,1,1,True,1024
state_change_task_test_task6_C4_budgeted_gpt-4o-mini-2024-07-18_r0,state_change_task,test_task6,gpt-4o-mini-2024-07-18,C4_budgeted,0,6,1,1,1,1,True,1024
state_change_task_test_task6_C4_budgeted_gpt-4o-mini-2024-07-18_r1,state_change_task,test_task6,gpt-4o-mini-2024-07-18,C4_budgeted,1,1,1,1,1,1,True,1024
state_change_task_test_task6_C4_budgeted_gpt-4o-mini-2024-07-18_r1,state_change_task,test_task6,gpt-4o-mini-2024-07-18,C4_budgeted,1,2,1,1,1,1,True,1024
state_change_task_test_task6_C4_budgeted_gpt-4o-mini-2024-07-18_r1,state_change_task,test_task6,gpt-4o-mini-2024-07-18,C4_budgeted,1,3,1,1,1,1,True,1024
state_change_task_test_task6_C4_budgeted_gpt-4o-mini-2024-07-18_r1,state_change_task,test_task6,gpt-4o-mini-2024-07-18,C4_budgeted,1,4,1,1,1,1,True,1024
state_change_task_test_task6_C4_budgeted_gpt-4o-mini-2024-07-18_r2,state_change_task,test_task6,gpt-4o-mini-2024-07-18,C4_budgeted,2,1,1,1,1,1,True,1024
state_change_task_test_task6_C4_budgeted_gpt-4o-mini-2024-07-18_r2,state_change_task,test_task6,gpt-4o-mini-2024-07-18,C4_budgeted,2,2,1,1,1,1,True,1024
state_change_task_test_task6_C4_budgeted_gpt-4o-mini-2024-07-18_r2,state_change_task,test_task6,gpt-4o-mini-2024-07-18,C4_budgeted,2,3,1,1,1,1,True,1024
state_change_task_test_task6_C4_budgeted_gpt-4o-mini-2024-07-18_r2,state_change_task,test_task6,gpt-4o-mini-2024-07-18,C4_budgeted,2,4,1,1,1,1,True,1024
state_change_task_test_task6_C4_budgeted_gpt-4o-mini-2024-07-18_r2,state_change_task,test_task6,gpt-4o-mini-2024-07-18,C4_budgeted,2,5,1,1,1,1,True,1024
state_change_task_test_task6_C4_budgeted_gpt-4o-mini-2024-07-18_r2,state_change_task,test_task6,gpt-4o-mini-2024-07-18,C4_budgeted,2,6,1,1,1,1,True,1024
